state,expenditure,year,raw,inf_adj,inf_adj_perchild
Illinois,edservs,2009,630070,699478.5,210.301414
Indiana,edservs,2009,248645,276035.7188,161.665767
Iowa,edservs,2009,159557,177133.7969,229.414046
Kansas,edservs,2009,128083,142192.625,186.411485
Kentucky,edservs,2009,240021,266461.7188,246.242493
Louisiana,edservs,2009,409882,455034.5938,384.974599
Maine,edservs,2009,98140,108951.1016,367.54784
Maryland,edservs,2009,276232,306661.7188,213.410512
Massachusetts,edservs,2009,756801,840170.1875,551.626503
Michigan,edservs,2009,127661,141724.1406,56.085147
Minnesota,edservs,2009,368762,409384.8125,301.095963
Mississippi,edservs,2009,187054,207659.875,258.171678
Missouri,edservs,2009,302839,336199.75,221.977755
Montana,edservs,2009,69831,77523.58594,326.452225
Nebraska,edservs,2009,121653,135054.2969,279.613197
Nevada,edservs,2009,62678,69582.60938,99.13338
New Hampshire,edservs,2009,46780,51933.28516,167.332411
New Jersey,edservs,2009,511150,567458.3125,259.452462
New Mexico,edservs,2009,178156,197781.6719,361.843169
New York,edservs,2009,325907,361808.9063,78.199834
North Carolina,edservs,2009,397519,441309.6875,183.167741
North Dakota,edservs,2009,19108,21212.9375,133.764684
Ohio,edservs,2009,349416,387907.6563,132.917821
Oklahoma,edservs,2009,182510,202615.2969,207.404688
Oregon,edservs,2009,188368,209118.625,227.538064
Pennsylvania,edservs,2009,666088,739464.25,246.747911
Rhode Island,edservs,2009,80748,89643.20313,367.372096
South Carolina,edservs,2009,276135,306554.0313,266.668677
South Dakota,edservs,2009,83390,92576.24219,434.818059
Tennessee,edservs,2009,309625,343733.2813,216.952652
Texas,edservs,2009,796629,884385.625,123.370692
Utah,edservs,2009,156522,173764.4688,192.307323
Vermont,edservs,2009,65907,73167.3125,520.734131
Virginia,edservs,2009,293033,325313.5,166.074738
Washington,edservs,2009,557446,618854.25,370.816976
West Virginia,edservs,2009,388473,431267.1875,1041.139841
Wisconsin,edservs,2009,303415,336839.1875,236.333936
Wyoming,edservs,2009,80360,89212.46094,623.885155
Alabama,pell,2009,532956.601,591667.125,490.966886
Alaska,pell,2009,32952.249,36582.26953,185.50846
Arizona,pell,2009,564857.268,627081.9375,364.247501
Arkansas,pell,2009,331712.886,368254.375,491.315037
California,pell,2009,3444820.044,3824301.5,387.360364
Colorado,pell,2009,388616.208,431426.1563,335.530519
Connecticut,pell,2009,217674.548,241653.5781,277.383327
Delaware,pell,2009,57253.672,63560.73828,288.789064
District of Columbia,pell,2009,47976.951,53262.09375,476.899952
Florida,pell,2009,2040695.429,2265498.5,532.701254
Georgia,pell,2009,1117615.688,1240732.25,471.630216
Hawaii,pell,2009,78273.645,86896.27344,271.496564
Idaho,pell,2009,174024.568,193195.1094,429.551572
Illinois,pell,2009,1104773.303,1226475.125,368.745357
Indiana,pell,2009,641746.58,712441.375,417.255342
Iowa,pell,2009,281287.669,312274.3125,404.440671
Kansas,pell,2009,239394.196,265765.875,348.413348
Kentucky,pell,2009,464185.066,515319.6875,476.217031
Louisiana,pell,2009,443770.657,492656.4375,416.803956
Maine,pell,2009,108597.521,120560.625,406.712711
Maryland,pell,2009,424081.63,470798.4688,327.635735
Massachusetts,pell,2009,421739.27,468198.0625,307.402551
Michigan,pell,2009,1171500.85,1300553.375,514.674008
Minnesota,pell,2009,443700.108,492578.125,362.283289
Mississippi,pell,2009,484759.921,538161.0625,669.064939
Missouri,pell,2009,593359.343,658723.8125,434.926063
Montana,pell,2009,87659.599,97316.17969,409.79892
Nebraska,pell,2009,150272.165,166826.1406,345.392883
Nevada,pell,2009,163385.818,181384.4063,258.415848
New Hampshire,pell,2009,71628.133,79518.6875,256.21435
New Jersey,pell,2009,695856.357,772511.875,353.206724
New Mexico,pell,2009,221926.045,246373.4219,450.742185
New York,pell,2009,1872696.469,2078992.75,449.344635
North Carolina,pell,2009,977130.638,1084771.375,450.239629
North Dakota,pell,2009,51152.402,56787.35156,358.090043
Ohio,pell,2009,1272901.24,1413124,484.211564
Oklahoma,pell,2009,358211.454,397672.0313,407.072127
Oregon,pell,2009,361132.112,400914.4375,436.2275
Pennsylvania,pell,2009,970585.741,1077505.5,359.547108
Rhode Island,pell,2009,69567.944,77231.54688,316.507161
South Carolina,pell,2009,500617.587,555765.625,483.455658
South Dakota,pell,2009,69838.313,77531.70313,364.155889
Tennessee,pell,2009,639082.982,709484.375,447.802216
Texas,pell,2009,2446903.63,2716454.5,378.942013
Utah,pell,2009,269369.24,299042.9688,330.954611
Vermont,pell,2009,37986.679,42171.29297,300.13445
Virginia,pell,2009,604352.793,670928.3125,342.513412
Washington,pell,2009,484318.846,537671.4375,322.172314
West Virginia,pell,2009,175801.065,195167.3125,471.161425
Wisconsin,pell,2009,448454.749,497856.5313,349.307299
Wyoming,pell,2009,32748.225,36355.76953,254.245043
Alabama,HeadStartPriv,2009,93837.22908,104174.3359,86.444125
Alaska,HeadStartPriv,2009,12896.034,14316.66113,72.599702
Arizona,HeadStartPriv,2009,78992.01211,87693.77344,50.937902
Arkansas,HeadStartPriv,2009,65933.87918,73197.15625,97.657666
California,HeadStartPriv,2009,528593.9926,586823.9375,59.438914
Colorado,HeadStartPriv,2009,44711.38001,49636.78516,38.603723
Connecticut,HeadStartPriv,2009,41801.51413,46406.36719,53.267792
Delaware,HeadStartPriv,2009,13685.159,15192.71582,69.028303
District of Columbia,HeadStartPriv,2009,10407.99852,11554.54395,103.457466
Florida,HeadStartPriv,2009,166977.9144,185372.2031,43.587759
Georgia,HeadStartPriv,2009,164117.8399,182197.0625,69.2572
Hawaii,HeadStartPriv,2009,23662.982,26269.69531,82.076386
Idaho,HeadStartPriv,2009,14762.13174,16388.32813,36.43794
Illinois,HeadStartPriv,2009,204907.9595,227480.625,68.393096
Indiana,HeadStartPriv,2009,82349.94787,91421.61719,53.542871
Iowa,HeadStartPriv,2009,50147.34892,55671.58203,72.1028
Kansas,HeadStartPriv,2009,36633.05519,40668.55078,53.315599
Kentucky,HeadStartPriv,2009,74933.71971,83188.42188,76.876052
Louisiana,HeadStartPriv,2009,114350.9977,126947.9063,107.402205
Maine,HeadStartPriv,2009,28548.027,31692.87695,106.916294
Maryland,HeadStartPriv,2009,65500.83446,72716.40625,50.60444
Massachusetts,HeadStartPriv,2009,103430.6668,114824.5859,75.389825
Michigan,HeadStartPriv,2009,188716.8549,209505.9063,82.908742
Minnesota,HeadStartPriv,2009,72259.98387,80220.14063,59.000626
Mississippi,HeadStartPriv,2009,159850.622,177459.7656,220.625609
Missouri,HeadStartPriv,2009,111172.6036,123419.375,81.488334
Montana,HeadStartPriv,2009,20990.9921,23303.35938,98.130561
Nebraska,HeadStartPriv,2009,26228.18263,29117.47852,60.284134
Nevada,HeadStartPriv,2009,24228.92424,26897.98242,38.321182
New Hampshire,HeadStartPriv,2009,13840.339,15364.99121,49.506996
New Jersey,HeadStartPriv,2009,133392.411,148086.9219,67.708082
New Mexico,HeadStartPriv,2009,43086.81962,47833.26172,87.511338
New York,HeadStartPriv,2009,442261.5077,490981.0313,106.118552
North Carolina,HeadStartPriv,2009,124912.705,138673.0938,57.556942
North Dakota,HeadStartPriv,2009,7569.508472,8403.365234,52.989993
Ohio,HeadStartPriv,2009,230970.91,256414.6719,87.861329
Oklahoma,HeadStartPriv,2009,82258.33547,91319.91406,93.478523
Oregon,HeadStartPriv,2009,50934.9331,56545.92578,61.526563
Pennsylvania,HeadStartPriv,2009,169611.2833,188295.6563,62.831379
Rhode Island,HeadStartPriv,2009,22762.399,25269.9043,103.56009
South Carolina,HeadStartPriv,2009,84173.33354,93445.86719,81.287742
South Dakota,HeadStartPriv,2009,15064.70012,16724.22656,78.551427
Tennessee,HeadStartPriv,2009,83781.01215,93010.32813,58.704928
Texas,HeadStartPriv,2009,322166.9544,357656.875,49.892686
Utah,HeadStartPriv,2009,35397.92843,39297.36328,43.490887
Vermont,HeadStartPriv,2009,11919.39657,13232.4375,94.175689
Virginia,HeadStartPriv,2009,71296.22406,79150.21875,40.406719
Washington,HeadStartPriv,2009,53801.86317,59728.67578,35.789378
West Virginia,HeadStartPriv,2009,41114.54599,45643.72266,110.190384
Wisconsin,HeadStartPriv,2009,75438.02916,83748.28125,58.759674
Wyoming,HeadStartPriv,2009,11644.42566,12927.17578,90.402991
Alabama,TANFbasic,2009,42279.825,46937.37109,38.948748
Alaska,TANFbasic,2009,31919.545,35435.80078,179.694727
Arizona,TANFbasic,2009,137974.614,153173.8906,88.972755
Arkansas,TANFbasic,2009,16536.666,18358.3457,24.493208
California,TANFbasic,2009,3509503.146,3896110,394.63377
Colorado,TANFbasic,2009,51771.662,57474.82813,44.699561
Connecticut,TANFbasic,2009,89287.313,99123.20313,113.77909
Delaware,TANFbasic,2009,18162.179,20162.92383,91.610514
District of Columbia,TANFbasic,2009,22702.328,25203.2168,225.66542
Florida,TANFbasic,2009,179955.836,199779.7656,46.975501
Georgia,TANFbasic,2009,55009.627,61069.48828,23.213886
Hawaii,TANFbasic,2009,70148.7,77876.28125,243.314713
Idaho,TANFbasic,2009,5901.818,6551.962402,14.567686
Illinois,TANFbasic,2009,61091.53,67821.375,20.390807
Indiana,TANFbasic,2009,108608.85,120573.2031,70.616074
Iowa,TANFbasic,2009,61916.841,68737.60156,89.025199
Kansas,TANFbasic,2009,46493.291,51614.99219,67.666143
Kentucky,TANFbasic,2009,117388.418,130319.9297,120.4312
Louisiana,TANFbasic,2009,42755.955,47465.94922,40.157791
Maine,TANFbasic,2009,74624.936,82845.61719,279.480666
Maryland,TANFbasic,2009,107147.135,118950.4609,82.779415
Massachusetts,TANFbasic,2009,324682.619,360449.6563,236.658692
Michigan,TANFbasic,2009,336428.859,373489.875,147.802874
Minnesota,TANFbasic,2009,90025.75,99942.98438,73.50646
Mississippi,TANFbasic,2009,18870.176,20948.91406,26.04459
Missouri,TANFbasic,2009,104482.914,115992.75,76.584861
Montana,TANFbasic,2009,16437.573,18248.33594,76.843835
Nebraska,TANFbasic,2009,26386.782,29293.55078,60.648672
Nevada,TANFbasic,2009,46748.416,51898.22266,73.938675
New Hampshire,TANFbasic,2009,33923.569,37660.58984,121.344857
New Jersey,TANFbasic,2009,181775.94,201800.375,92.266873
New Mexico,TANFbasic,2009,60063.794,66680.42188,121.992372
New York,TANFbasic,2009,1457970.126,1618580.125,349.833012
North Carolina,TANFbasic,2009,89950.613,99859.57031,41.4472
North Dakota,TANFbasic,2009,8541.136,9482.027344,59.791829
Ohio,TANFbasic,2009,432029.531,479621.9063,164.344013
Oklahoma,TANFbasic,2009,22004.766,24428.81055,25.006255
Oregon,TANFbasic,2009,115034.542,127706.75,138.955325
Pennsylvania,TANFbasic,2009,197746.121,219529.8281,73.253743
Rhode Island,TANFbasic,2009,45248.157,50232.69531,205.861583
South Carolina,TANFbasic,2009,40460.152,44917.24219,39.073117
South Dakota,TANFbasic,2009,13646.526,15149.82715,71.156681
Tennessee,TANFbasic,2009,127826.228,141907.5625,89.567184
Texas,TANFbasic,2009,84249.27,93530.17188,13.047342
Utah,TANFbasic,2009,32780.177,36391.24219,40.274642
Vermont,TANFbasic,2009,16907.256,18769.75977,133.584991
Virginia,TANFbasic,2009,73838.938,81973.03906,41.847788
Washington,TANFbasic,2009,318453.14,353533.9375,211.837262
West Virginia,TANFbasic,2009,31784.049,35285.37891,85.183881
Wisconsin,TANFbasic,2009,113408.555,125901.6406,88.335417
Wyoming,TANFbasic,2009,11305.296,12550.6875,87.770112
Alabama,othercashserv,2009,692386.1875,768659.4375,637.835562
Alaska,othercashserv,2009,332174.4375,368766.7813,1870.014071
Arizona,othercashserv,2009,1361762.375,1511774.125,878.130794
Arkansas,othercashserv,2009,478085.3438,530751.25,708.113968
California,othercashserv,2009,16157931,17937888,1816.913962
Colorado,othercashserv,2009,1050060.375,1165735,906.620204
Connecticut,othercashserv,2009,1376065.75,1527653.125,1753.524661
Delaware,othercashserv,2009,271635.8125,301559.2188,1370.138288
District of Columbia,othercashserv,2009,796499.6875,884242.0625,7917.356491
Florida,othercashserv,2009,3551520.25,3942755.75,927.085519
Georgia,othercashserv,2009,1692297.375,1878720.875,714.144051
Hawaii,othercashserv,2009,603682.3125,670183.9375,2093.905926
Idaho,othercashserv,2009,304353.1875,337880.75,751.24675
Illinois,othercashserv,2009,4489257.5,4983794,1498.400569
Indiana,othercashserv,2009,2016474.125,2238609,1311.085463
Iowa,othercashserv,2009,668086.125,741682.5,960.586786
Kansas,othercashserv,2009,667639.6875,741186.875,971.680105
Kentucky,othercashserv,2009,1088727.625,1208661.875,1116.948128
Louisiana,othercashserv,2009,962244.0625,1068244.875,903.771162
Maine,othercashserv,2009,587094.0625,651768.375,2198.74835
Maryland,othercashserv,2009,2146306,2382743,1658.186674
Massachusetts,othercashserv,2009,2382135.5,2644551.5,1736.320496
Michigan,othercashserv,2009,3129584.25,3474339.25,1374.916315
Minnesota,othercashserv,2009,2337576.25,2595083.75,1908.642411
Mississippi,othercashserv,2009,450551.8125,500184.5938,621.850967
Missouri,othercashserv,2009,1118219.125,1241402.125,819.642663
Montana,othercashserv,2009,236048.4219,262051.5156,1103.500247
Nebraska,othercashserv,2009,704439.1875,782040.1875,1619.117379
Nevada,othercashserv,2009,614497.5625,682190.625,971.907496
New Hampshire,othercashserv,2009,443594.4375,492460.8125,1586.740613
New Jersey,othercashserv,2009,2804790,3113765.75,1423.671365
New Mexico,othercashserv,2009,513785.2188,570383.8125,1043.521881
New York,othercashserv,2009,9630498,10691394,2310.792446
North Carolina,othercashserv,2009,1983901.375,2202448,914.136767
North Dakota,othercashserv,2009,288540.875,320326.5313,2019.917011
Ohio,othercashserv,2009,4628231.5,5138077.5,1760.579109
Oklahoma,othercashserv,2009,807975.25,896981.8125,918.184519
Oregon,othercashserv,2009,1433621.5,1591549.25,1731.734872
Pennsylvania,othercashserv,2009,5469992,6072566.5,2026.322603
Rhode Island,othercashserv,2009,281868.8438,312919.5,1282.393932
South Carolina,othercashserv,2009,920967.875,1022421.688,889.395654
South Dakota,othercashserv,2009,307339.4688,341196,1602.551341
Tennessee,othercashserv,2009,1663806.75,1847091.75,1165.820956
Texas,othercashserv,2009,4138352.75,4594233.5,640.889823
Utah,othercashserv,2009,576909.8125,640462.1875,708.807528
Vermont,othercashserv,2009,338388.75,375665.6563,2673.624754
Virginia,othercashserv,2009,2605243,2892236.5,1476.506233
Washington,othercashserv,2009,2273686,2524155.25,1512.471914
West Virginia,othercashserv,2009,332503.9375,369132.5625,891.138077
Wisconsin,othercashserv,2009,2131098.5,2365860.25,1659.9406
Wyoming,othercashserv,2009,169396.7031,188057.4375,1315.132976
Alabama,SNAP,2009,488387.4063,542188.1875,449.909121
Alaska,SNAP,2009,58719.87891,65188.46094,330.570281
Arizona,SNAP,2009,640071.25,710581.5,412.749141
Arkansas,SNAP,2009,269604.0625,299303.6563,399.322838
California,SNAP,2009,2624822.75,2913973.25,295.153946
Colorado,SNAP,2009,261381.7188,290175.5313,225.676507
Connecticut,SNAP,2009,162691.8438,180613.9844,207.318708
Delaware,SNAP,2009,66227.32813,73522.92969,334.052414
District of Columbia,SNAP,2009,60293.63672,66935.58594,599.330127
Florida,SNAP,2009,1282337.875,1423600.25,334.740281
Georgia,SNAP,2009,954425.25,1059564.75,402.76438
Hawaii,SNAP,2009,111936.5547,124267.4844,388.258249
Idaho,SNAP,2009,106094.7344,117782.1328,261.877745
Illinois,SNAP,2009,1117253,1240329.625,372.910798
Indiana,SNAP,2009,512056.9063,568465.125,332.9328
Iowa,SNAP,2009,193554.2656,214876.2031,278.295964
Kansas,SNAP,2009,141734.9219,157348.4375,206.280425
Kentucky,SNAP,2009,431902.7188,479481.125,443.097919
Louisiana,SNAP,2009,545019.5,605058.875,511.900187
Maine,SNAP,2009,108886.1094,120881,407.793492
Maryland,SNAP,2009,306256.625,339993.8438,236.606836
Massachusetts,SNAP,2009,370241.4375,411027.2188,269.866168
Michigan,SNAP,2009,846962.1875,940263.5625,372.09484
Minnesota,SNAP,2009,224987.9688,249772.6406,183.703765
Mississippi,SNAP,2009,327566.2188,363650.9063,452.106446
Missouri,SNAP,2009,522381.7813,579927.375,382.900298
Montana,SNAP,2009,58670.07031,65133.16406,274.276078
Nebraska,SNAP,2009,88996.8125,98800.70313,204.554632
Nevada,SNAP,2009,140886.375,156406.4219,222.830057
New Hampshire,SNAP,2009,48582.51563,53934.36719,173.780024
New Jersey,SNAP,2009,349574.2813,388083.375,177.4389
New Mexico,SNAP,2009,216515.2344,240366.5469,439.752549
New York,SNAP,2009,1562238.125,1734334.25,374.851614
North Carolina,SNAP,2009,788366.25,875212.6875,363.261282
North Dakota,SNAP,2009,35008.54297,38865.08594,245.075703
Ohio,SNAP,2009,999041.625,1109096,380.035371
Oklahoma,SNAP,2009,315895.6563,350694.7188,358.984381
Oregon,SNAP,2009,330069.5313,366430,398.705631
Pennsylvania,SNAP,2009,804033.125,892605.4375,297.848791
Rhode Island,SNAP,2009,74833.51563,83077.17188,340.463459
South Carolina,SNAP,2009,466788.4063,518209.8125,450.786173
South Dakota,SNAP,2009,54748.82031,60779.94922,285.475165
Tennessee,SNAP,2009,697598.875,774446.375,488.803983
Texas,SNAP,2009,2525097.75,2803262.5,391.05162
Utah,SNAP,2009,142159.4219,157819.7031,174.66104
Vermont,SNAP,2009,37809.74219,41974.86328,298.736453
Virginia,SNAP,2009,421756,468216.6563,239.027753
Washington,SNAP,2009,454285.5313,504329.625,302.19391
West Virginia,SNAP,2009,162565.6563,180473.8906,435.68942
Wisconsin,SNAP,2009,327746.0938,363850.5938,255.28574
Wyoming,SNAP,2009,17832.99609,19797.47852,138.448745
Alabama,socsec,2009,440880.3683,489447.75,406.144977
Alaska,socsec,2009,48192.66004,53501.5625,271.306098
Arizona,socsec,2009,377939.0678,419572.8438,243.713543
Arkansas,socsec,2009,258407.5579,286873.75,382.739216
California,socsec,2009,1818706.773,2019055.5,204.508469
Colorado,socsec,2009,248784.6267,276190.75,214.800209
Connecticut,socsec,2009,208514.3384,231484.2813,265.710443
Delaware,socsec,2009,62750.99715,69663.64844,316.517711
District of Columbia,socsec,2009,29513.87609,32765.125,293.373495
Florida,socsec,2009,1157857.785,1285407.375,302.246124
Georgia,socsec,2009,651718.633,723511.9375,275.023162
Hawaii,socsec,2009,76373.92283,84787.27344,264.907241
Idaho,socsec,2009,93211.85914,103480.0781,230.078444
Illinois,socsec,2009,744957.6563,827022.1875,248.648018
Indiana,socsec,2009,443509.4879,492366.5,288.364142
Iowa,socsec,2009,157881.083,175273.2656,227.004394
Kansas,socsec,2009,168625.9821,187201.8125,245.41755
Kentucky,socsec,2009,354605.7588,393669.125,363.797367
Louisiana,socsec,2009,373090.0977,414189.6875,350.418448
Maine,socsec,2009,88699.32032,98470.4375,332.191199
Maryland,socsec,2009,346268.6879,384413.6563,267.519236
Massachusetts,socsec,2009,380387.4557,422290.9375,277.261525
Michigan,socsec,2009,727873.1395,808055.625,319.775581
Minnesota,socsec,2009,250914.0973,278554.7813,204.872563
Mississippi,socsec,2009,291000.4851,323057.0938,401.638448
Missouri,socsec,2009,423633.6137,470301.0938,310.51892
Montana,socsec,2009,60929.54459,67641.54688,284.838885
Nebraska,socsec,2009,91763.36291,101872.0156,210.913405
Nevada,socsec,2009,154803.1827,171856.2969,244.841278
New Hampshire,socsec,2009,90901.15681,100914.8281,325.154096
New Jersey,socsec,2009,541779.8541,601462.3125,274.999708
New Mexico,socsec,2009,137030.8458,152126.1563,278.316051
New York,socsec,2009,1138742.855,1264186.75,273.235947
North Carolina,socsec,2009,634047.8541,703894.5625,292.154878
North Dakota,socsec,2009,30412.91288,33763.19922,212.9042
Ohio,socsec,2009,676704.0544,751249.75,257.418185
Oklahoma,socsec,2009,271120.7826,300987.4375,308.102131
Oregon,socsec,2009,201234.7066,223402.7188,243.080318
Pennsylvania,socsec,2009,807736.5786,896716.8125,299.220681
Rhode Island,socsec,2009,62175.50752,69024.75781,282.874435
South Carolina,socsec,2009,357155.8925,396500.1875,344.912052
South Dakota,socsec,2009,41131.97194,45663.07031,214.473248
Tennessee,socsec,2009,483935.2455,537245.5625,339.090973
Texas,socsec,2009,1463116.178,1624293,226.586848
Utah,socsec,2009,155799.4759,172962.3438,191.419601
Vermont,socsec,2009,38327.67029,42549.84766,302.82864
Virginia,socsec,2009,477598.6805,530210.9375,270.676255
Washington,socsec,2009,341404.5786,379013.7188,227.104723
West Virginia,socsec,2009,158502.2551,175962.8594,424.799174
Wisconsin,socsec,2009,311485.7295,345799,242.620334
Wyoming,socsec,2009,33066.38664,36708.98047,256.715119
Alabama,fedSSI,2009,211984.2331,235336.4219,195.282757
Alaska,fedSSI,2009,8064.52224,8952.910156,45.400154
Arizona,fedSSI,2009,141469.2602,157053.5156,91.22628
Arkansas,fedSSI,2009,179211.4762,198953.4063,265.438259
California,fedSSI,2009,579384.8946,643209.9375,65.150209
Colorado,fedSSI,2009,54669.6864,60692.09766,47.201708
Connecticut,fedSSI,2009,52880.3856,58705.6875,67.385629
Delaware,fedSSI,2009,24470.19072,27165.82617,123.428293
District of Columbia,fedSSI,2009,31627.323,35111.39063,314.38157
Florida,fedSSI,2009,621345.5663,689793,162.195474
Georgia,fedSSI,2009,273750.8123,303907.1875,115.521953
Hawaii,fedSSI,2009,11448.23352,12709.37109,39.708842
Idaho,fedSSI,2009,34562.3382,38369.72656,85.311562
Illinois,fedSSI,2009,323179.0214,358780.4375,107.868984
Indiana,fedSSI,2009,174839.1322,194099.4063,113.678142
Iowa,fedSSI,2009,53674.33092,59587.09375,77.173956
Kansas,fedSSI,2009,56728.3434,62977.53906,82.562201
Kentucky,fedSSI,2009,216796.9349,240679.2813,222.416446
Louisiana,fedSSI,2009,244726.3764,271685.4375,229.855046
Maine,fedSSI,2009,26164.8954,29047.2207,97.991146
Maryland,fedSSI,2009,112683.6192,125096.8438,87.056778
Massachusetts,fedSSI,2009,163244.0544,181227.0156,118.987352
Michigan,fedSSI,2009,293067.84,325352.1875,128.753126
Minnesota,fedSSI,2009,86301.1128,95808.04688,70.465282
Mississippi,fedSSI,2009,169582.6724,188263.9063,234.057784
Missouri,fedSSI,2009,153894.5813,170847.6094,112.803087
Montana,fedSSI,2009,16970.6376,18840.12305,79.335853
Nebraska,fedSSI,2009,26967.4104,29938.14063,61.983213
Nevada,fedSSI,2009,50261.82144,55798.66406,79.495579
New Hampshire,fedSSI,2009,15078.80304,16739.88477,53.936992
New Jersey,fedSSI,2009,155004.2836,172079.5625,78.67796
New Mexico,fedSSI,2009,63261.83484,70230.75781,128.487736
New York,fedSSI,2009,505720.86,561431.0625,121.345319
North Carolina,fedSSI,2009,283774.5792,315035.1875,130.756885
North Dakota,fedSSI,2009,6967.34496,7734.867676,48.774578
Ohio,fedSSI,2009,339609.0106,377020.3438,129.187256
Oklahoma,fedSSI,2009,119556.8035,132727.1875,135.864571
Oregon,fedSSI,2009,65266.59912,72456.36719,78.838415
Pennsylvania,fedSSI,2009,477158.6926,529722.5,176.760301
Rhode Island,fedSSI,2009,32801.6976,36415.13281,149.23501
South Carolina,fedSSI,2009,138938.436,154243.8906,134.175405
South Dakota,fedSSI,2009,15465.09024,17168.72461,80.639169
Tennessee,fedSSI,2009,173446.2442,192553.0781,121.532895
Texas,fedSSI,2009,838204.5673,930541.1875,129.809335
Utah,fedSSI,2009,33225.10224,36885.17969,40.821292
Vermont,fedSSI,2009,11923.3273,13236.80078,94.206743
Virginia,fedSSI,2009,160869.0778,178590.4219,91.171615
Washington,fedSSI,2009,116330.1332,129145.0625,77.383623
West Virginia,fedSSI,2009,65262.58176,72451.90625,174.90913
Wisconsin,fedSSI,2009,137855.9581,153042.1719,107.37782
Wyoming,fedSSI,2009,6065.88444,6734.102051,47.093268
Alabama,fedEITC,2009,1394834,1548488.875,1284.940004
Alaska,fedEITC,2009,94284,104670.3281,530.78258
Arizona,fedEITC,2009,1246671,1384004.25,803.914249
Arkansas,fedEITC,2009,746384,828605.6875,1105.503321
California,fedEITC,2009,6640595,7372123,746.716261
Colorado,fedEITC,2009,703505,781003.125,607.404947
Connecticut,fedEITC,2009,401792,446053.4063,512.004733
Delaware,fedEITC,2009,148060,164370.2969,746.818602
District of Columbia,fedEITC,2009,108444,120390.1875,1077.953815
Florida,fedEITC,2009,4522642,5020856,1180.586219
Georgia,fedEITC,2009,2689174,2985413.5,1134.822845
Hawaii,fedEITC,2009,212874,236324.2031,738.365471
Idaho,fedEITC,2009,293028,325307.9688,723.292351
Illinois,fedEITC,2009,2285639,2537425,762.888432
Indiana,fedEITC,2009,1179567,1309508.125,766.939223
Iowa,fedEITC,2009,430353,477760.6875,618.769646
Kansas,fedEITC,2009,456709,507020.0625,664.692402
Kentucky,fedEITC,2009,893765,992222.125,916.931927
Louisiana,fedEITC,2009,1382902,1535242.5,1298.866868
Maine,fedEITC,2009,195792,217360.4531,733.268082
Maryland,fedEITC,2009,842288,935074.4375,650.732398
Massachusetts,fedEITC,2009,730943,811463.6875,532.7788
Michigan,fedEITC,2009,1798189,1996277.5,789.996088
Minnesota,fedEITC,2009,662120,735059.125,540.624201
Mississippi,fedEITC,2009,1074042,1192358.5,1482.391357
Missouri,fedEITC,2009,1146685,1273003.875,840.507925
Montana,fedEITC,2009,170634,189431.0469,797.6951
Nebraska,fedEITC,2009,281210,312188.0938,646.346807
Nevada,fedEITC,2009,477159,529722.8125,754.68874
New Hampshire,fedEITC,2009,143222,158999.3281,512.306094
New Jersey,fedEITC,2009,1199434,1331563.625,608.815551
New Mexico,fedEITC,2009,495863,550487.25,1007.120848
New York,fedEITC,2009,3647192,4048966.75,875.126421
North Carolina,fedEITC,2009,2095434,2326267,965.528429
North Dakota,fedEITC,2009,87282,96896.98438,611.013651
Ohio,fedEITC,2009,2084068,2313649,792.779386
Oklahoma,fedEITC,2009,807783,896768.375,917.966068
Oregon,fedEITC,2009,553427,614392.5,668.508947
Pennsylvania,fedEITC,2009,1865004,2070452.875,690.878451
Rhode Island,fedEITC,2009,168254,186788.8594,765.490472
South Carolina,fedEITC,2009,1165000,1293336.375,1125.061989
South Dakota,fedEITC,2009,134827,149679.5469,703.024507
Tennessee,fedEITC,2009,1523810,1691672.875,1067.725897
Texas,fedEITC,2009,6604337,7331871,1022.786856
Utah,fedEITC,2009,419889,466143.9688,515.88738
Vermont,fedEITC,2009,81286,90240.46875,642.244339
Virginia,fedEITC,2009,1264170,1403431,716.461003
Washington,fedEITC,2009,879848,976772.0625,585.281074
West Virginia,fedEITC,2009,337628,374821.0938,904.870987
Wisconsin,fedEITC,2009,779835,865741.625,607.423723
Wyoming,fedEITC,2009,73953,82099.66406,574.143589
Alabama,CTC,2009,415049,460770.8125,382.348776
Alaska,CTC,2009,84171,93443.28125,473.85031
Arizona,CTC,2009,573944,637169.6875,370.107085
Arkansas,CTC,2009,250289,277860.8438,370.714426
California,CTC,2009,3214798,3568940.25,361.495018
Colorado,CTC,2009,500019,555101.0625,431.715488
Connecticut,CTC,2009,324005,359697.4063,412.88054
Delaware,CTC,2009,85891,95352.75,433.23648
District of Columbia,CTC,2009,29341,32573.20508,291.655064
Florida,CTC,2009,1378214,1530038,359.767675
Georgia,CTC,2009,827720,918901.625,349.295169
Hawaii,CTC,2009,130654,145046.8438,453.18076
Idaho,CTC,2009,163846,181895.2813,404.427439
Illinois,CTC,2009,1224738,1359655.125,408.786535
Indiana,CTC,2009,675536,749953.0625,439.224809
Iowa,CTC,2009,338035,375272.9375,486.033082
Kansas,CTC,2009,315117,349830.2813,458.619982
Kentucky,CTC,2009,401229,445428.375,411.629111
Louisiana,CTC,2009,419682,465914.1563,394.179076
Maine,CTC,2009,116777,129641.1563,437.345982
Maryland,CTC,2009,526613,584624.6875,406.849116
Massachusetts,CTC,2009,582133,646260.75,424.312323
